Customer,first_entry,last_entry
VALUEMWHMETERINGDATA_customerIT_2832,2023-11-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2836,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2844,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2845,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2847,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2848,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2849,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2850,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2851,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_2852,2023-03-01 00:00:00,2024-07-31 23:00:00
